User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Weekday,Demand
1b0c9fd0,eb3a18a3-c,1,94.05,25,70.54,2,2024-05-20,2024,5,20,1,189
6b7e7043,05b50e6a-0,6,132.08,20,105.66,0,2024-07-16,2024,7,16,5,153
82866e0c,6492654a-a,3,410.94,0,410.94,3,2024-07-11,2024,7,11,4,35
a4f4d94f,b848fedb-4,0,299.69,5,284.71,0,2024-07-18,2024,7,18,4,98
9179113d,74a1e24e-f,1,260.56,5,247.53,3,2024-07-14,2024,7,14,3,97
c8d1da59,da7b19b9-e,2,92.61,50,46.3,4,2024-03-19,2024,3,19,5,250
90062c17,9110011e-9,2,373.0,5,354.35,0,2024-09-19,2024,9,19,4,59
725b0c84,06b288a3-1,2,424.68,15,360.98,0,2024-03-05,2024,3,5,5,79
cafca141,2cc466c8-3,1,105.0,10,94.5,2,2024-04-18,2024,4,18,4,134
2ad90cf7,c8dbe801-6,4,26.92,20,21.54,4,2024-09-20,2024,9,20,0,169
2dbcadea,1d6ec559-1,6,26.81,50,13.4,3,2024-03-27,2024,3,27,6,266
e37338ed,0879e7a2-3,5,333.98,30,233.79,3,2024-05-20,2024,5,20,1,145
fb17e261,21f1ffb4-5,3,381.69,30,267.18,0,2024-08-31,2024,8,31,2,133
e953a168,909e867e-a,4,212.65,50,106.33,4,2024-08-02,2024,8,2,0,232
6f22d0f4,974faa53-8,1,375.68,10,338.11,4,2024-08-10,2024,8,10,2,82
1d360f7f,d4274eed-2,3,38.74,10,34.87,1,2024-04-19,2024,4,19,0,138
18a5f861,ed5918a0-f,4,185.13,5,175.87,0,2024-06-30,2024,6,30,3,93
1a6daf28,65d571aa-f,0,156.51,15,133.03,1,2024-01-07,2024,1,7,3,156
d6a3d49e,b71df685-1,4,106.27,15,90.33,3,2024-10-27,2024,10,27,3,172
fde7243f,2d2a8bb5-4,4,137.59,15,116.95,2,2024-11-02,2024,11,2,2,165
96221d7c,b9f308d2-3,6,38.62,50,19.31,1,2024-04-30,2024,4,30,5,266
f9632dc2,bccfc6f0-b,5,316.12,25,237.09,2,2024-04-28,2024,4,28,3,126
70152275,44966d58-e,2,118.28,15,100.54,2,2024-04-04,2024,4,4,4,142
4e5b9aa9,9a47068b-3,0,120.16,10,108.14,3,2024-09-27,2024,9,27,0,142
4c326c0f,5a8fe0a0-4,5,286.23,0,286.23,3,2024-10-27,2024,10,27,3,92
5bad336b,fa789197-d,4,334.87,15,284.64,2,2024-04-25,2024,4,25,4,97
c87cdd9d,8bf1214c-c,1,79.07,30,55.35,3,2024-03-17,2024,3,17,3,203
967cbc43,c5e4d064-f,0,248.07,15,210.86,3,2024-11-13,2024,11,13,6,170
67373c9d,c4e3be90-8,1,158.66,5,150.73,2,2024-07-23,2024,7,23,5,112
3a9963e9,5140fdf2-0,5,233.88,10,210.49,1,2024-04-28,2024,4,28,3,98
2d841a95,b1aefea9-0,1,324.33,0,324.33,4,2024-10-14,2024,10,14,1,90
647d7e1f,3c274f70-1,5,416.78,50,208.39,2,2024-09-02,2024,9,2,1,183
6728981a,7d22dcf8-6,2,163.98,20,131.18,2,2024-10-13,2024,10,13,3,181
9c17a640,41474000-7,0,462.11,30,323.48,0,2024-01-13,2024,1,13,2,135
53df76f4,e957083c-5,4,441.45,10,397.31,3,2024-09-12,2024,9,12,4,60
de6605d5,d81f1f28-e,3,50.81,10,45.73,4,2024-07-13,2024,7,13,2,135
74c7c480,0fcd357b-3,6,341.92,20,273.54,2,2024-06-22,2024,6,22,2,113
85c628f0,d30ee264-9,6,182.16,0,182.16,1,2024-11-12,2024,11,12,5,118
c5a1e762,d2e653f1-1,1,436.44,10,392.8,4,2024-09-21,2024,9,21,2,77
3eda4c58,bd0ad888-8,0,179.26,50,89.63,0,2024-10-19,2024,10,19,2,280
89ff2ff1,74ebdb33-e,0,471.43,0,471.43,4,2024-05-06,2024,5,6,1,48
918a4789,3cb64c8f-3,3,431.46,10,388.31,2,2024-03-02,2024,3,2,2,59
a2f07ba8,b87d7e2c-3,4,230.47,0,230.47,0,2024-04-08,2024,4,8,1,76
3a478a5e,891e3976-2,5,421.62,15,358.38,1,2024-01-14,2024,1,14,3,81
faafe05b,d52923e3-6,5,308.95,30,216.26,0,2024-07-20,2024,7,20,2,150
15b5e873,273ce285-f,1,187.72,20,150.18,1,2024-02-12,2024,2,12,1,157
c09f2d77,a60cc9d5-b,2,273.34,15,232.34,2,2024-06-06,2024,6,6,4,106
2213103b,c562dbd0-9,2,469.76,20,375.81,4,2024-11-20,2024,11,20,6,117
08d32336,14c148fc-3,3,46.25,15,39.31,3,2024-03-17,2024,3,17,3,155
edfc7dec,0983e6d6-b,2,115.88,25,86.91,1,2024-11-07,2024,11,7,4,199
c203821f,49360ce8-1,3,144.04,0,144.04,2,2024-02-10,2024,2,10,2,92
997b3f50,7af8b67f-e,1,461.93,25,346.45,1,2024-02-18,2024,2,18,3,110
16589213,004ae9eb-0,3,68.08,10,61.27,3,2024-09-14,2024,9,14,2,132
ed69d7a0,9cd2cba7-7,4,156.47,15,133.0,1,2024-05-13,2024,5,13,1,137
fb789539,2d07d366-7,6,489.95,20,391.96,2,2024-08-21,2024,8,21,6,83
70a67b9e,74577e64-d,1,403.62,50,201.81,4,2024-08-19,2024,8,19,1,201
9b269748,8289aa1a-7,0,175.16,5,166.4,0,2024-03-30,2024,3,30,2,115
4f842250,9b4f9de2-1,6,481.16,15,408.99,2,2024-01-21,2024,1,21,3,67
97e2632e,73b63a9d-3,0,182.13,25,136.6,0,2024-11-09,2024,11,9,2,203
04318409,a23c4e84-f,1,289.48,20,231.58,4,2024-01-30,2024,1,30,5,133
3822b8b3,af7bd15a-8,2,154.02,30,107.81,2,2024-04-12,2024,4,12,0,181
4d16cbf8,1fff4ff8-8,1,298.47,0,298.47,2,2024-01-04,2024,1,4,4,70
486ac471,817c1d74-7,0,119.15,30,83.41,0,2024-07-29,2024,7,29,1,205
655c0afc,19592ee3-5,5,328.87,5,312.43,4,2024-02-17,2024,2,17,2,69
bb5cf4a3,84844630-e,5,346.81,15,294.79,0,2024-04-11,2024,4,11,4,91
52186fe6,c0cc6bff-6,1,210.37,30,147.26,2,2024-05-11,2024,5,11,2,172
349248b9,a64f4cc1-1,0,352.66,5,335.03,1,2024-03-25,2024,3,25,1,85
e616fbf7,c434508d-3,0,127.78,0,127.78,4,2024-06-01,2024,6,1,2,115
a129dd13,34f01a02-c,2,61.37,5,58.3,1,2024-04-07,2024,4,7,3,126
430033d1,8ab203ed-0,1,76.8,5,72.96,2,2024-06-13,2024,6,13,4,134
1739fa0d,6ffe0b61-d,1,158.42,25,118.81,4,2024-01-10,2024,1,10,6,177
f4d46444,482d9eb4-d,4,349.16,15,296.79,1,2024-03-11,2024,3,11,1,91
45e86006,668aa034-6,5,319.98,10,287.98,1,2024-10-12,2024,10,12,2,112
e9be0cb1,aa3dbf64-5,5,276.08,25,207.06,3,2024-02-28,2024,2,28,6,134
0125f947,50889b27-f,2,324.41,50,162.21,4,2024-02-27,2024,2,27,5,209
23e711df,b683ba73-5,0,421.16,30,294.81,3,2024-01-28,2024,1,28,3,147
6377eace,d45b8dc8-d,0,106.66,25,80.0,0,2024-11-02,2024,11,2,2,225
d0c6808a,4f7e965b-1,0,174.43,30,122.1,1,2024-06-14,2024,6,14,0,190
429251e4,787ca917-e,4,250.0,25,187.5,0,2024-06-11,2024,6,11,5,150
387543ee,e80edd02-2,0,480.82,5,456.78,4,2024-07-17,2024,7,17,6,60
611f07b5,62b4ee7a-6,4,187.84,20,150.27,3,2024-07-12,2024,7,12,0,145
bebd92ff,6b55c0d4-0,1,315.54,10,283.99,2,2024-10-26,2024,10,26,2,124
f6c2e5a1,da046af8-6,5,186.17,50,93.08,4,2024-05-25,2024,5,25,2,227
85531bb2,d166d0c2-a,2,204.03,20,163.22,3,2024-01-15,2024,1,15,1,134
acf7144e,8da332da-a,5,229.52,20,183.62,2,2024-08-24,2024,8,24,2,131
f3e36ce3,79dc5c00-8,1,130.16,50,65.08,1,2024-05-27,2024,5,27,1,252
d2522951,0bec836e-1,2,470.92,50,235.46,4,2024-09-09,2024,9,9,1,174
8c9ad053,0b8e93ab-1,4,367.49,20,293.99,0,2024-08-25,2024,8,25,3,109
e49bbd21,0aa405c8-b,5,41.11,25,30.83,2,2024-02-18,2024,2,18,3,190
f7ed4253,a839d7a6-0,6,276.12,20,220.9,3,2024-03-09,2024,3,9,2,120
80761d7b,4b7aeeb4-d,6,268.14,0,268.14,2,2024-07-21,2024,7,21,3,62
221a9af4,9248f11b-8,4,108.07,50,54.03,3,2024-07-21,2024,7,21,3,248
d492b6d9,4284ba03-7,4,124.29,50,62.15,2,2024-06-14,2024,6,14,0,248
86488cc7,4096a452-0,2,53.55,30,37.48,2,2024-10-02,2024,10,2,6,224
95f62610,03504d8a-d,4,149.82,15,127.35,0,2024-10-18,2024,10,18,0,168
750418a6,a38fa435-4,3,122.81,20,98.25,3,2024-04-09,2024,4,9,5,158
9f79dd77,748793a0-2,2,147.44,25,110.58,3,2024-07-02,2024,7,2,5,168
ba9710b5,117417c1-9,0,71.51,5,67.93,2,2024-11-15,2024,11,15,0,169
0ec44907,731bb929-8,2,162.81,30,113.97,1,2024-11-10,2024,11,10,3,210
5132665b,5beb8bd2-0,4,182.35,0,182.35,2,2024-08-12,2024,8,12,1,88
ae025f67,dc3598ed-4,2,334.65,50,167.32,1,2024-04-26,2024,4,26,0,201
9b715e89,c850d4a5-9,2,15.45,0,15.45,4,2024-08-04,2024,8,4,3,112
e1c29bb9,3ee7c3f5-1,0,134.04,50,67.02,0,2024-02-29,2024,2,29,4,263
001ae40d,6e5a726a-a,5,432.41,20,345.93,2,2024-05-24,2024,5,24,0,91
f30aa764,b9394d22-4,4,100.72,30,70.5,1,2024-02-19,2024,2,19,1,189
eed1708f,0903f466-f,6,70.94,25,53.2,4,2024-03-29,2024,3,29,0,177
24adcd0d,ccf9f689-6,4,62.19,50,31.09,0,2024-01-27,2024,1,27,2,257
7509b3c7,31bc3b59-3,1,330.53,10,297.48,0,2024-10-20,2024,10,20,3,119
33ec4e9b,708ecda7-d,5,463.2,10,416.88,1,2024-03-21,2024,3,21,4,53
b6f51cc8,17c0c091-5,5,11.94,20,9.55,2,2024-08-13,2024,8,13,5,180
55238433,1dd30373-6,5,193.48,5,183.81,4,2024-09-14,2024,9,14,2,97
f85e08f6,f9379563-e,4,19.09,5,18.14,3,2024-08-07,2024,8,7,6,128
957d92dd,2dd1d448-8,3,194.92,25,146.19,3,2024-02-21,2024,2,21,6,161
45e5b448,f3a1636e-1,3,336.27,0,336.27,0,2024-10-07,2024,10,7,1,77
3d834a66,97e677cb-6,4,469.29,5,445.83,0,2024-07-29,2024,7,29,1,43
6845f31e,eb1479f3-f,5,15.8,30,11.06,0,2024-05-31,2024,5,31,0,206
f7d8a36d,0b599874-2,1,30.81,25,23.11,4,2024-11-13,2024,11,13,6,229
6b3a0e77,0fc0a3c3-d,0,137.04,0,137.04,4,2024-11-04,2024,11,4,1,145
09b07954,eb6be1ca-1,5,316.1,5,300.3,0,2024-01-05,2024,1,5,0,70
cfda6436,66c83748-3,5,306.26,50,153.13,1,2024-11-09,2024,11,9,2,233
9bc061b4,7de11438-b,5,134.53,15,114.35,3,2024-08-14,2024,8,14,6,142
453e4fd0,0c98dbfb-1,4,426.71,50,213.35,2,2024-06-18,2024,6,18,5,185
389887c2,67dad671-2,1,56.51,5,53.68,2,2024-05-29,2024,5,29,6,132
9e8c74ac,8ef678aa-9,0,278.86,5,264.92,1,2024-07-12,2024,7,12,0,96
a6324daf,a49fddcb-4,6,471.77,15,401.0,1,2024-01-19,2024,1,19,0,73
a587259f,1ef0156f-7,0,292.74,0,292.74,2,2024-10-13,2024,10,13,3,106
124627c9,2f9f2265-e,2,368.17,50,184.09,2,2024-04-05,2024,4,5,0,191
dc743e0d,73bd35e0-1,2,313.85,0,313.85,1,2024-11-07,2024,11,7,4,82
f422fc68,34e02965-3,6,107.27,10,96.54,0,2024-06-03,2024,6,3,1,125
a33d1a46,2c952a50-4,2,394.07,5,374.37,4,2024-08-06,2024,8,6,5,56
69e7e61b,99f2f294-d,0,414.68,5,393.95,0,2024-05-08,2024,5,8,6,76
238fba4a,de463b7d-8,0,124.21,0,124.21,4,2024-05-29,2024,5,29,6,120
07da90ff,ad7ec721-9,1,205.1,50,102.55,3,2024-11-18,2024,11,18,1,265
afaf6aa9,6b20bcd6-4,5,249.81,10,224.83,3,2024-02-03,2024,2,3,2,102
23e6b564,1155fc55-5,4,54.3,0,54.3,4,2024-09-16,2024,9,16,1,113
fec142e5,1ceb87ae-e,3,255.6,10,230.04,3,2024-08-16,2024,8,16,0,94
158b7b45,26be4ef8-4,1,491.18,5,466.62,2,2024-11-04,2024,11,4,1,79
99d5de94,427e49a5-7,6,463.69,50,231.84,2,2024-10-18,2024,10,18,0,204
955f7594,73cded42-c,0,96.86,10,87.17,3,2024-06-23,2024,6,23,3,149
c0c7dcc8,5adb772f-b,0,180.91,10,162.82,1,2024-04-07,2024,4,7,3,137
a2cfce14,a371102e-f,2,170.46,10,153.41,0,2024-03-21,2024,3,21,4,117
da7bc76a,e88dc97f-5,2,492.41,0,492.41,1,2024-01-02,2024,1,2,5,17
abc4d497,1e61b452-a,2,191.05,50,95.53,4,2024-03-28,2024,3,28,4,231
76a0bc6e,bbc7195e-8,1,224.84,15,191.11,1,2024-08-06,2024,8,6,5,129
18ce10b0,c7dba5e8-1,6,130.19,5,123.68,0,2024-07-29,2024,7,29,1,112
1332dbc8,5ce04406-8,6,132.67,20,106.14,2,2024-01-10,2024,1,10,6,156
9e576059,f825c098-f,6,296.84,25,222.63,3,2024-07-27,2024,7,27,2,134
b4ae2cbf,d2c5913e-a,4,254.11,25,190.58,1,2024-01-31,2024,1,31,6,140
22830113,de19ae1f-a,0,273.03,10,245.73,0,2024-01-29,2024,1,29,1,114
70ece472,46af5cdd-0,3,433.48,50,216.74,4,2024-08-11,2024,8,11,3,181
148aa401,a135c362-c,2,119.22,20,95.38,3,2024-04-05,2024,4,5,0,161
5437e569,7bc64761-0,5,83.14,0,83.14,4,2024-01-12,2024,1,12,0,104
892659a7,7da00e52-a,4,469.67,50,234.84,0,2024-02-05,2024,2,5,1,176
56c5b09e,090421d9-5,1,89.73,0,89.73,1,2024-02-14,2024,2,14,6,108
fdd35ce2,55b6d10e-3,6,154.93,30,108.45,0,2024-07-18,2024,7,18,4,184
841dfed4,cafa45f9-e,1,422.91,25,317.18,4,2024-08-12,2024,8,12,1,125
a6868963,bb656f87-5,5,191.22,15,162.54,4,2024-05-26,2024,5,26,3,125
62577c4e,ebfe5119-f,6,282.3,50,141.15,4,2024-07-13,2024,7,13,2,214
6dc093d8,3825f76f-9,0,473.47,5,449.8,3,2024-04-14,2024,4,14,3,65
7d08e51f,bc84ed28-8,5,401.02,50,200.51,1,2024-11-12,2024,11,12,5,220
b11ef3ae,6b3feb11-d,1,212.45,20,169.96,1,2024-06-12,2024,6,12,6,146
e4ed1209,f10f6e27-5,1,107.85,0,107.85,1,2024-06-28,2024,6,28,0,111
ac481530,3df02c31-e,5,299.44,25,224.58,2,2024-08-30,2024,8,30,0,133
ff45dc2b,09bfc749-2,2,180.07,25,135.05,3,2024-03-27,2024,3,27,6,163
066dce62,e4637676-9,0,26.18,20,20.94,4,2024-07-17,2024,7,17,6,191
67c5fdf4,4885fdf1-e,1,41.5,5,39.42,0,2024-06-14,2024,6,14,0,134
4945f220,50996230-2,1,487.32,10,438.59,3,2024-07-08,2024,7,8,1,61
144ac601,708ad704-6,4,171.89,10,154.7,0,2024-10-14,2024,10,14,1,145
a5973501,d29842bf-5,3,310.88,30,217.62,1,2024-08-27,2024,8,27,5,144
594531a2,3a3431c0-1,2,462.61,0,462.61,0,2024-04-25,2024,4,25,4,23
aa273462,fac92d7f-e,2,278.52,50,139.26,2,2024-04-04,2024,4,4,4,212
0e3e47af,1fb11b6f-9,1,162.92,20,130.34,2,2024-01-26,2024,1,26,0,156
1c87705a,a2f9f3e2-7,4,172.7,30,120.89,4,2024-08-11,2024,8,11,3,173
0aa5caf4,0e8cfebd-e,1,46.11,0,46.11,4,2024-04-17,2024,4,17,6,125
04d6d800,5d9ef960-1,4,471.76,10,424.58,0,2024-10-31,2024,10,31,4,82
a1fef607,5f71ad74-e,4,263.49,20,210.79,4,2024-10-31,2024,10,31,4,159
bb5d2619,ad3c9d8d-b,4,30.52,20,24.42,3,2024-10-23,2024,10,23,6,207
ebce6cad,f580de18-9,6,143.49,50,71.75,2,2024-11-16,2024,11,16,2,269
f4d7018c,02b3f5ae-b,0,21.3,5,20.23,3,2024-04-05,2024,4,5,0,146
a18d5bb4,2d8544d7-8,3,271.54,15,230.81,2,2024-02-09,2024,2,9,0,106
529c1482,b9507324-c,1,292.99,20,234.39,2,2024-01-06,2024,1,6,2,126
41b1a40a,bc3a7a7a-1,1,119.18,10,107.26,0,2024-11-19,2024,11,19,5,164
5d5b3af7,46067a09-f,1,393.18,50,196.59,3,2024-06-04,2024,6,4,5,205
cf860583,1d980ea4-a,3,110.59,25,82.94,2,2024-05-03,2024,5,3,0,175
06c01585,09a09097-c,3,488.92,30,342.24,1,2024-11-16,2024,11,16,2,147
e3bbe9a3,49908afb-9,1,428.84,0,428.84,3,2024-07-18,2024,7,18,4,45
93a62d8a,aa684113-0,6,231.78,15,197.01,1,2024-02-18,2024,2,18,3,122
fa1105cb,9675e013-e,1,118.57,30,83.0,2,2024-10-03,2024,10,3,4,227
ee01470d,4ee8e600-b,2,393.1,15,334.13,2,2024-04-20,2024,4,20,2,87
11541d26,b8eabdb6-0,5,384.99,15,327.24,3,2024-05-14,2024,5,14,5,90
6635bec7,1202fac1-8,2,171.84,30,120.29,4,2024-08-28,2024,8,28,6,170
355f934f,07c8c702-1,4,264.13,5,250.92,0,2024-07-19,2024,7,19,0,86
2498a9ec,ee5461f9-5,0,109.89,50,54.95,1,2024-01-14,2024,1,14,3,272
ddb4486a,6a51da27-0,0,447.8,20,358.24,0,2024-10-30,2024,10,30,6,142
93d032e8,c06702ca-7,4,204.93,50,102.47,2,2024-04-24,2024,4,24,6,227
891b68a1,1c418a9a-f,1,393.43,50,196.72,3,2024-05-12,2024,5,12,3,199
3908e634,5c275a49-6,2,425.7,20,340.56,2,2024-03-13,2024,3,13,6,92
49efd7a0,36c32f94-e,3,128.88,10,115.99,2,2024-08-02,2024,8,2,0,124
6cd8aca2,e9f16b04-b,2,407.36,0,407.36,4,2024-07-10,2024,7,10,6,39
2dd4607e,1913b9f5-f,6,415.44,5,394.67,4,2024-06-04,2024,6,4,5,51
ea3feaf3,c5776e2b-0,3,333.31,25,249.98,0,2024-05-30,2024,5,30,4,123
e92363ff,bb2afb7b-9,5,17.86,20,14.29,4,2024-02-08,2024,2,8,4,178
267cacf2,0db55b23-5,4,14.23,10,12.81,3,2024-10-18,2024,10,18,0,181
0599c907,6dd643ff-f,5,336.97,0,336.97,0,2024-04-07,2024,4,7,3,57
73aef733,89c2cf5c-5,0,214.24,0,214.24,4,2024-02-20,2024,2,20,5,98
65c000fc,3c2c7bd1-a,6,330.88,15,281.25,1,2024-07-24,2024,7,24,6,98
f65fa62f,8d6a12a7-0,0,373.59,50,186.79,4,2024-02-24,2024,2,24,2,215
9a297ab5,a463e1e2-5,3,117.15,5,111.29,2,2024-10-20,2024,10,20,3,140
b78454f6,e8bdd051-c,6,267.5,25,200.62,4,2024-10-23,2024,10,23,6,171
0d3b08e0,c33a593f-6,1,444.15,5,421.94,3,2024-01-11,2024,1,11,4,59
0bae38c2,9df55aea-0,5,135.6,0,135.6,0,2024-08-24,2024,8,24,2,96
50a7e7f0,230d9649-c,4,70.14,30,49.1,1,2024-06-04,2024,6,4,5,198
47154b02,56e22c85-1,2,155.81,50,77.91,4,2024-08-14,2024,8,14,6,242
44b22350,fb547ae4-7,1,313.29,15,266.3,2,2024-04-16,2024,4,16,5,114
79e6668b,81aa1299-5,6,478.62,10,430.76,1,2024-01-09,2024,1,9,5,58
59417bfd,d0e09be9-c,4,175.5,25,131.62,1,2024-11-04,2024,11,4,1,192
0f2949c3,1626312c-c,6,90.76,25,68.07,4,2024-01-07,2024,1,7,3,180
b3353bb8,aed2d726-1,3,323.21,25,242.41,3,2024-01-29,2024,1,29,1,132
762d6bf4,f9a4c648-b,5,145.89,15,124.01,1,2024-03-29,2024,3,29,0,137
be5f7f30,55781174-b,6,56.77,10,51.09,2,2024-04-01,2024,4,1,1,133
7c19312f,ae06fbe8-0,2,168.31,10,151.48,3,2024-09-22,2024,9,22,3,120
3ce1ce0e,594ef637-c,2,421.59,0,421.59,1,2024-07-19,2024,7,19,0,40
54a54d00,ce5bfe4c-0,4,144.19,20,115.35,2,2024-05-22,2024,5,22,6,150
e7b928bc,8e83d866-a,0,479.32,25,359.49,4,2024-05-13,2024,5,13,1,117
c2c6ce62,02cefb6b-a,2,330.71,25,248.03,0,2024-11-06,2024,11,6,6,154
c0452a94,6dd487cc-4,0,217.35,0,217.35,2,2024-09-02,2024,9,2,1,98
5d999231,65c19c36-c,1,193.15,50,96.58,1,2024-01-13,2024,1,13,2,238
7d7a97d5,9b5e7055-7,6,352.6,0,352.6,0,2024-04-23,2024,4,23,5,47
5a96e989,3e65294c-d,5,376.39,10,338.75,1,2024-02-07,2024,2,7,6,75
737023ad,d45c3dfa-8,6,498.58,25,373.94,2,2024-05-06,2024,5,6,1,99
2d1dbbf3,26348ec1-0,3,469.47,30,328.63,0,2024-06-07,2024,6,7,0,119
dee35fc3,61556376-b,4,55.95,10,50.36,1,2024-08-12,2024,8,12,1,134
cd986aff,4e670a5b-8,5,334.08,15,283.97,3,2024-08-14,2024,8,14,6,95
a6e6f97d,0ac98a57-a,1,144.67,0,144.67,0,2024-01-31,2024,1,31,6,99
7c55fcf1,003d1f09-c,6,181.21,5,172.15,4,2024-08-30,2024,8,30,0,102
586c3197,0595e396-b,5,273.16,25,204.87,2,2024-02-17,2024,2,17,2,135
b1e0160e,ea6be03c-9,5,361.24,50,180.62,1,2024-07-09,2024,7,9,5,198
c9d0d662,757cdf83-b,5,353.7,10,318.33,4,2024-09-22,2024,9,22,3,75
18b2a6ae,5a4aba10-8,6,373.65,0,373.65,4,2024-03-14,2024,3,14,4,44
85bd0114,c54c70f9-c,2,361.48,30,253.04,1,2024-09-14,2024,9,14,2,132
3569a81f,a567dafc-5,4,296.22,0,296.22,4,2024-01-07,2024,1,7,3,57
d8e94022,fdcb2e14-f,6,48.52,25,36.39,0,2024-07-14,2024,7,14,3,181
4ba91354,8e910cce-9,4,262.23,20,209.78,3,2024-11-14,2024,11,14,4,152
47f7f0af,3003f89f-c,2,243.84,50,121.92,2,2024-06-10,2024,6,10,1,222
7432f04c,7036a176-4,2,41.68,0,41.68,3,2024-07-23,2024,7,23,5,110
53449dab,00b3c8d1-b,6,480.84,10,432.76,2,2024-02-18,2024,2,18,3,48
0e7c9f35,bf26daef-1,4,488.06,30,341.64,1,2024-09-09,2024,9,9,1,112
e4b9a3e4,2cc13aac-d,0,91.27,0,91.27,1,2024-01-08,2024,1,8,1,120
374ece51,7c7054b6-b,3,18.15,0,18.15,3,2024-06-21,2024,6,21,0,113
dce2214a,6e609028-f,6,33.14,50,16.57,3,2024-08-15,2024,8,15,4,264
5bbe6af5,7e940f3c-8,4,392.77,10,353.49,1,2024-02-01,2024,2,1,4,76
731ccca0,5ad070b1-8,3,279.96,15,237.97,3,2024-02-08,2024,2,8,4,113
14c9d3be,24cde985-c,2,408.64,25,306.48,0,2024-03-18,2024,3,18,1,116
68722b9b,67d7c91c-b,4,491.7,0,491.7,1,2024-08-19,2024,8,19,1,24
328d03d8,20c99ee6-7,2,260.12,0,260.12,1,2024-07-11,2024,7,11,4,70
aaf45c40,f0b7f510-3,1,455.77,25,341.83,1,2024-09-27,2024,9,27,0,109
4a81e87c,e18a5897-c,3,55.31,30,38.72,4,2024-11-15,2024,11,15,0,225
d3824307,ab613eea-c,5,261.0,10,234.9,4,2024-03-17,2024,3,17,3,98
c49a098e,7f0a5173-a,6,255.6,25,191.7,3,2024-04-22,2024,4,22,1,142
215a7f76,c8df4458-3,2,173.69,20,138.95,2,2024-02-13,2024,2,13,5,141
52cb0816,2cf0d432-8,3,394.9,30,276.43,1,2024-01-23,2024,1,23,5,128
8ece3add,bfd85ecd-1,0,29.46,30,20.62,2,2024-03-26,2024,3,26,5,228
dfa87884,e5714c84-9,3,273.52,25,205.14,1,2024-07-09,2024,7,9,5,140
df6c7670,6a06a69a-b,1,56.11,20,44.89,4,2024-04-09,2024,4,9,5,179
ce4f5068,ac7bf91d-0,3,42.89,30,30.02,0,2024-03-13,2024,3,13,6,204
9a717b4e,12ca96d3-8,3,92.47,15,78.6,4,2024-05-24,2024,5,24,0,141
e2d9e617,6f3a6478-1,1,64.22,15,54.59,0,2024-01-10,2024,1,10,6,167
a6a91079,8ef22240-7,1,119.63,15,101.69,4,2024-02-17,2024,2,17,2,152
0a6712c8,ce0d6be8-5,2,357.91,10,322.12,1,2024-03-16,2024,3,16,2,80
85853e07,1005ef1b-8,0,81.78,10,73.6,3,2024-10-13,2024,10,13,3,180
83d70d13,2bff9cc4-4,4,18.63,50,9.31,1,2024-09-12,2024,9,12,4,264
8d99e314,9f6995da-c,3,249.98,5,237.48,0,2024-02-28,2024,2,28,6,89
cd42d714,c0062d3e-a,5,131.33,50,65.67,2,2024-10-20,2024,10,20,3,273
1d0d42ed,819cf080-c,6,430.99,5,409.44,0,2024-01-06,2024,1,6,2,52
e8e2315a,3907e89b-b,3,382.07,0,382.07,1,2024-03-19,2024,3,19,5,44
fc8a5cc8,8ab8122b-7,2,177.67,10,159.9,1,2024-07-01,2024,7,1,1,112
ea60235a,b5f03124-1,2,385.62,25,289.22,3,2024-04-03,2024,4,3,6,119
4bd289dd,81792d61-d,2,94.33,10,84.9,3,2024-03-23,2024,3,23,2,130
2928d620,5b4b2513-5,0,403.54,15,343.01,2,2024-02-25,2024,2,25,3,99
35f185be,62fa448b-9,4,301.37,0,301.37,1,2024-08-06,2024,8,6,5,57
63458493,a076e727-e,3,102.67,50,51.34,3,2024-03-01,2024,3,1,0,246
7019cdea,85ce9a52-3,4,457.4,50,228.7,4,2024-07-09,2024,7,9,5,181
58ced1cb,13c71160-0,0,203.25,30,142.27,0,2024-01-29,2024,1,29,1,191
ce979d6e,aac59317-7,6,221.76,0,221.76,0,2024-02-19,2024,2,19,1,70
e45dfd34,6e2c6f03-9,4,105.25,30,73.67,2,2024-04-24,2024,4,24,6,193
b080fc6d,0907acd4-7,4,125.71,5,119.42,3,2024-08-07,2024,8,7,6,109
45251ee1,7439579c-8,2,493.99,50,247.0,0,2024-05-12,2024,5,12,3,174
4413e887,e4c206e9-f,5,158.67,0,158.67,0,2024-01-26,2024,1,26,0,89
16c8c193,1e6bef43-b,1,139.01,15,118.16,4,2024-10-05,2024,10,5,2,175
4e664463,8f262ef1-f,3,186.37,20,149.1,0,2024-03-24,2024,3,24,3,137
e95af48a,bb0b56a8-0,3,398.89,50,199.44,0,2024-01-21,2024,1,21,3,186
480c40b5,c65f5cbc-4,2,15.38,50,7.69,2,2024-03-21,2024,3,21,4,265
1d08f709,3ce3e465-d,1,353.97,0,353.97,2,2024-01-21,2024,1,21,3,64
aa95dfa0,0dba9639-a,4,190.88,10,171.79,4,2024-01-14,2024,1,14,3,110
8f9d6293,8628668e-4,0,470.18,50,235.09,2,2024-06-24,2024,6,24,1,197
6aa4872f,ee1c7116-f,1,184.21,5,175.0,1,2024-08-29,2024,8,29,4,108
